# JD	Flux	Error
2.457127778460648376e+06 1.050737892530296813e+00 1.603097976335817604e-02
2.457127778576388955e+06 1.089943901326723585e+00 1.631827473587090654e-02
2.457127778692129534e+06 9.454881639222054712e-01 1.461453275410971517e-02
2.457127778807870578e+06 1.101207274766293542e+00 1.640912459144189608e-02
2.457127778923611157e+06 1.130046954279125382e+00 1.704502198226024584e-02
2.457127779039351735e+06 9.287923218173265161e-01 1.482128131092863912e-02
2.457127779155092780e+06 1.024065134520739218e+00 1.532788187726796987e-02
2.457127779270833358e+06 1.012810031513422304e+00 1.585692425502036387e-02
2.457127779386573937e+06 1.027832564747398258e+00 1.532336909574846112e-02
2.457127779502314981e+06 1.022316927547575194e+00 1.496427372094267724e-02
2.457127779618055560e+06 1.059273237927483402e+00 1.551913416666447429e-02
2.457127779733796138e+06 1.068051562642406527e+00 1.535930937755127131e-02
2.457127779849537183e+06 1.002183673496782834e+00 1.534564616055733577e-02
2.457127779965277761e+06 9.509925487402255406e-01 1.429787243247860988e-02
2.457127780081018340e+06 1.048990413266833510e+00 1.556744151965297474e-02
2.457127780196759384e+06 9.799061256679083565e-01 1.499209884093736025e-02
2.457127780312499963e+06 1.020313699034430144e+00 1.473824943613073063e-02
2.457127780428240541e+06 9.647625816179076219e-01 1.462726391189413111e-02
2.457127780543981586e+06 1.007146576299434715e+00 1.508939051038793965e-02
2.457127780659722164e+06 9.398021229428012990e-01 1.497831907608614468e-02
2.457127780775462743e+06 1.095476225480143784e+00 1.636087397293083459e-02
2.457127780891203787e+06 9.627648445700449642e-01 1.406178705387468690e-02
2.457127781006944366e+06 1.006607542348784801e+00 1.525312584756323767e-02
2.457127781122685410e+06 9.866546419841092375e-01 1.495861008473305109e-02
2.457127781238425989e+06 9.829500986019509279e-01 1.440570028285372527e-02
2.457127781354166567e+06 1.036659809528684972e+00 1.526033041918027286e-02
2.457127781469907612e+06 1.134675788328919133e+00 1.661827396581510782e-02
2.457127781585648190e+06 9.771965854452915323e-01 1.431185934947918487e-02
2.457127781701388769e+06 1.082284376790359826e+00 1.582474760924536261e-02
2.457127781817129813e+06 9.776545990591988256e-01 1.431337422238511750e-02
2.457127781932870392e+06 1.007343977231393461e+00 1.502426733103770506e-02
2.457127782048610970e+06 1.084857732026401012e+00 1.579631231840995451e-02
2.457127782164352015e+06 9.711058250086070931e-01 1.426887589108172781e-02
2.457127782280092593e+06 9.539599564121620245e-01 1.437456811100615815e-02
2.457127782395833172e+06 1.110768160135422011e+00 1.605989619970339330e-02
2.457127782511574216e+06 9.200788937333862494e-01 1.426059383181947637e-02
2.457127782627314795e+06 1.050194982189100124e+00 1.596797773775262413e-02
2.457127782743055373e+06 9.814766296190413630e-01 1.464458123054110036e-02
2.457127782858796418e+06 1.045323978387438846e+00 1.567850056250326071e-02
2.457127782974536996e+06 1.040348463735323525e+00 1.557982244407112200e-02
2.457127783090277575e+06 9.708551306892131416e-01 1.446238993029679530e-02
2.457127783206018619e+06 1.049767898541389632e+00 1.563472378678423466e-02
2.457127783321759198e+06 9.876363051083552058e-01 1.542194438308635770e-02
2.457127783437499776e+06 9.858154258971920658e-01 1.487673162782953903e-02
2.457127783553240821e+06 1.035198121575577890e+00 1.520956924687404642e-02
2.457127783668981399e+06 9.639822700804908662e-01 1.446360857463233063e-02
2.457127783784722444e+06 9.333455288463807786e-01 1.445300967276121583e-02
2.457127783900463022e+06 9.641826304280323168e-01 1.428573989732319707e-02
2.457127784016203601e+06 1.032927469845989599e+00 1.533782751577063459e-02
2.457127784131944645e+06 9.912466156350394630e-01 1.443495662804419356e-02
2.457127784247685224e+06 1.022543873129512448e+00 1.514975193870452333e-02
2.457127784363425802e+06 9.790010742266543886e-01 1.428423443648569116e-02
2.457127784479166847e+06 1.047611480026412245e+00 1.559519074475674075e-02
2.457127784594907425e+06 1.023977534544646906e+00 1.513701041256954732e-02
2.457127784710648004e+06 9.372938225363171005e-01 1.393399861578816651e-02
2.457127784826389048e+06 9.402636491230295102e-01 1.397797623088966115e-02
2.457127784942129627e+06 1.107618803312706124e+00 1.612219693546584204e-02
2.457127785057870205e+06 9.570629505462331377e-01 1.406864802015458590e-02
2.457127785173611250e+06 1.037348101959973956e+00 1.549711123893640803e-02
2.457127785289351828e+06 1.086527064439897217e+00 1.621561033110738986e-02
2.457127785405092407e+06 1.154102999556599229e+00 1.728886219427745036e-02
2.457127785520833451e+06 1.036696099075889776e+00 1.502557164764094927e-02
2.457127785636574030e+06 1.000715830504056214e+00 1.453102544693926287e-02
2.457127785752314609e+06 1.107096847562788255e+00 1.609416279984521650e-02
2.457127785868055653e+06 9.872793913987384373e-01 1.444155874600747472e-02
2.457127785983796231e+06 1.073383603968285804e+00 1.596883015467782246e-02
2.457127786099536810e+06 1.022725503921086077e+00 1.498161634855206190e-02
2.457127786215277854e+06 9.775753858555503717e-01 1.454139964785518963e-02
2.457127786331018433e+06 9.356491533924100601e-01 1.386686088739598303e-02
2.457127786446759477e+06 1.029842022647453170e+00 1.548579939424677560e-02
2.457127786562500056e+06 1.048566906074485994e+00 1.561300375920232977e-02
2.457127786678240635e+06 1.011700441122741267e+00 1.540850823571008645e-02
2.457127786793981679e+06 9.860654092790109848e-01 1.509048804298352732e-02
2.457127786909722257e+06 1.023176796151068491e+00 1.537678480501607214e-02
2.457127787025462836e+06 1.035887178950791299e+00 1.520113779720265804e-02
2.457127787141203880e+06 9.571950470454962945e-01 1.431260671275710709e-02
2.457127787256944459e+06 1.000918289592077848e+00 1.512596871830395803e-02
2.457127787372685038e+06 1.023637603350453062e+00 1.509437145624717772e-02
2.457127787488426082e+06 1.062453510842425564e+00 1.528023030215222740e-02
2.457127787604166660e+06 1.002812492777898079e+00 1.487770549587223365e-02
2.457127787719907239e+06 9.655544896227583607e-01 1.458645026207552875e-02
2.457127787835648283e+06 1.079861113452929899e+00 1.569033607841825370e-02
2.457127787951388862e+06 9.513970912194973373e-01 1.418022186021043914e-02
2.457127788067129441e+06 1.039075926264544147e+00 1.533937593624039829e-02
2.457127788182870485e+06 1.015379177849387693e+00 1.488697217541687205e-02
2.457127788298611064e+06 9.515497375284837078e-01 1.412002565784403925e-02
2.457127788414351642e+06 1.038811397835204042e+00 1.554913465562678121e-02
2.457127788530092686e+06 1.018459993496647398e+00 1.497217351208186310e-02
2.457127788645833265e+06 1.115587522975186818e+00 1.593476918019006913e-02
2.457127788761573844e+06 1.032277845782694436e+00 1.565380895450508084e-02
2.457127788877314888e+06 1.019835356391306513e+00 1.566734510708295974e-02
2.457127788993055467e+06 1.028115841552188048e+00 1.523280270071014804e-02
2.457127789108796511e+06 1.029088616097564080e+00 1.499792487810328728e-02
2.457127789224537089e+06 9.420329587011651018e-01 1.384021348092178555e-02
2.457127789340277668e+06 1.012619545853278735e+00 1.485519643956475372e-02
2.457127789456018712e+06 9.621893968454625634e-01 1.394472619032194327e-02
2.457127789571759291e+06 9.137758004202407580e-01 1.379502899426809231e-02
2.457127789687499870e+06 1.018317232764853975e+00 1.543946783149957591e-02
2.457127789803240914e+06 9.838640896048762574e-01 1.466945407642195748e-02
2.457127789918981493e+06 1.064609655516945086e+00 1.610938849721709268e-02
2.457127790034722071e+06 1.061930400967144639e+00 1.520866126092489806e-02
2.457127790150463115e+06 1.012999591246529940e+00 1.471497945423556886e-02
2.457127790266203694e+06 1.017044741922616513e+00 1.514645951200971341e-02
2.457127790381944273e+06 1.019373562237689157e+00 1.549079426315075683e-02
2.457127790497685317e+06 1.031135723381594538e+00 1.503234104186402728e-02
2.457127790613425896e+06 9.722446354437249694e-01 1.424565081160332133e-02
2.457127790729166474e+06 9.454676678601436901e-01 1.413103204271039942e-02
2.457127790844907518e+06 9.784271967192297303e-01 1.469860104368386419e-02
2.457127790960648097e+06 1.004446823483187368e+00 1.509300150067194833e-02
2.457127791076388676e+06 1.026462607945236361e+00 1.533466541627151111e-02
2.457127791192129720e+06 1.092322193963001009e+00 1.591424777159610587e-02
2.457127791307870299e+06 9.485016611792866925e-01 1.384147828849892348e-02
2.457127791423611343e+06 9.759074601305602892e-01 1.462651453334568030e-02
2.457127791539351922e+06 1.018076731960160020e+00 1.555741020428216305e-02
2.457127791655092500e+06 9.552862240209053502e-01 1.432950262826677285e-02
2.457127791770833544e+06 9.955498646644242999e-01 1.472795223553670201e-02
2.457127791886574123e+06 9.779108219393635171e-01 1.464541509584534745e-02
2.457127792002314702e+06 1.018501982269471862e+00 1.506291238907748499e-02
2.457127792118055746e+06 9.643423168800842049e-01 1.432636608900388943e-02
2.457127792233796325e+06 9.462175389807101489e-01 1.438501646775680945e-02
2.457127792349536903e+06 9.465403389367160747e-01 1.405719605113639817e-02
2.457127792465277947e+06 1.054002080800187757e+00 1.584396193459495367e-02
2.457127792581018526e+06 1.061997571934340412e+00 1.563374791383546555e-02
2.457127792696759105e+06 9.502257801491749145e-01 1.440786532272242230e-02
2.457127792812500149e+06 1.014430545957089258e+00 1.500983949025326038e-02
2.457127792928240728e+06 9.763010244539191973e-01 1.410547894490852411e-02
2.457127793043981306e+06 1.007312260472450482e+00 1.449913658821440354e-02
2.457127793159722351e+06 9.586882326445266278e-01 1.406971615686778039e-02
2.457127793275462929e+06 9.782844677925846000e-01 1.440857429405726677e-02
2.457127793391203508e+06 1.206901857480872975e+00 1.720370488847278514e-02
2.457127793506944552e+06 9.915263185299245663e-01 1.472567471620856404e-02
2.457127793622685131e+06 9.314421616767274426e-01 1.447129918021097111e-02
2.457127793738425709e+06 1.038412653845654177e+00 1.535873263192234425e-02
2.457127793854166754e+06 1.029725139178408799e+00 1.479051637238125785e-02
2.457127793969907332e+06 9.919809364211313873e-01 1.478753324428235677e-02
2.457127794085648376e+06 1.086845519625898815e+00 1.607975145935677461e-02
2.457127794201388955e+06 9.698037541343699219e-01 1.431941992921896209e-02
2.457127794317129534e+06 9.525269403166418680e-01 1.404996955006115530e-02
2.457127794432870578e+06 1.003761214430425985e+00 1.477733204430269238e-02
2.457127794548611157e+06 9.993730540170100429e-01 1.509317627513276014e-02
2.457127794664351735e+06 9.062716167547241186e-01 1.468138734859385924e-02
2.457127794780092780e+06 7.913472740545400841e-01 1.389260900951521695e-02
2.457127794895833358e+06 6.576608935285707114e-01 1.315049743514268461e-02
2.457127795011573937e+06 5.485945848447355555e-01 1.245433212586963094e-02
2.457127795127314981e+06 4.675088456313217788e-01 1.286338387928487662e-02
2.457127795243055560e+06 4.588578190108994481e-01 1.252247575840197309e-02
2.457127795358796138e+06 4.933795527775843848e-01 1.273241701596829374e-02
2.457127795474537183e+06 6.175359112560028230e-01 1.403715520714262852e-02
2.457127795590277761e+06 6.717413257424847961e-01 1.308582369469052549e-02
2.457127795706018340e+06 8.322945003577715273e-01 1.422293793058161844e-02
2.457127795821759384e+06 9.284294029099311452e-01 1.496254162525070645e-02
2.457127795937499963e+06 8.716357740559956824e-01 1.359384240499142069e-02
2.457127796053240541e+06 1.033877008068658787e+00 1.558354984974304365e-02
2.457127796168981586e+06 1.038819410210285232e+00 1.504675515574064801e-02
2.457127796284722164e+06 9.992183076486831350e-01 1.500594230777705512e-02
2.457127796400462743e+06 1.160594322685240432e+00 1.631967595199616122e-02
2.457127796516203787e+06 1.098027681941252442e+00 1.610150221362366407e-02
2.457127796631944366e+06 9.444680969250336400e-01 1.424110669020491222e-02
2.457127796747685410e+06 1.053351077964507221e+00 1.588457057738130312e-02
2.457127796863425989e+06 1.028420353382600627e+00 1.500607290460991700e-02
2.457127796979166567e+06 1.032733794694602469e+00 1.526660594048016503e-02
2.457127797094907612e+06 1.036465578538109389e+00 1.510096161197881613e-02
2.457127797210648190e+06 1.005405095902061507e+00 1.443683337794949943e-02
2.457127797326388769e+06 9.453237348579436317e-01 1.386822467098298983e-02
2.457127797442129813e+06 9.960504866098695009e-01 1.466259790626013235e-02
2.457127797557870392e+06 9.610165655226313719e-01 1.395805298894593760e-02
2.457127797673610970e+06 1.122575228165958006e+00 1.598298672561827838e-02
2.457127797789352015e+06 1.032092795714101952e+00 1.495106160393085831e-02
2.457127797905092593e+06 1.053234416035319088e+00 1.577612314063775445e-02
2.457127798020833172e+06 9.767779181217844942e-01 1.449809329765651758e-02
2.457127798136574216e+06 1.004689886636682905e+00 1.486907344924732859e-02
2.457127798252314795e+06 1.068047493389946423e+00 1.552564151132284839e-02
2.457127798368055373e+06 9.520596991270172671e-01 1.393617567500914783e-02
2.457127798483796418e+06 9.906214775873479761e-01 1.475798386403408095e-02
2.457127798599536996e+06 1.110827245992393797e+00 1.677571053084433994e-02
2.457127798715277575e+06 1.017013638857442670e+00 1.534355732614942937e-02
2.457127798831018619e+06 1.015857429452588168e+00 1.509586898202087447e-02
2.457127798946759198e+06 1.000844308145779404e+00 1.530179076359973987e-02
2.457127799062499776e+06 1.060115639896024309e+00 1.597181601817446173e-02
2.457127799178240821e+06 1.051100941054153415e+00 1.619035707805008620e-02
2.457127799293981399e+06 1.021623172844939642e+00 1.570612862681723329e-02
2.457127799409722444e+06 1.060660263197063413e+00 1.638287066431114505e-02
2.457127799525463022e+06 1.105183988331176925e+00 1.673381447106590467e-02
2.457127799641203601e+06 1.053431865435906722e+00 1.569322254944190490e-02
2.457127799756944645e+06 1.110109917845355509e+00 1.621688924695443776e-02
2.457127799872685224e+06 1.029581214929135902e+00 1.532410912881893711e-02
2.457127799988425802e+06 1.019759991208505134e+00 1.500577821090609380e-02
2.457127800104166847e+06 9.490369358279078238e-01 1.420341665452031464e-02
2.457127800219907425e+06 9.650570124517821036e-01 1.422819252468296956e-02
2.457127800335648004e+06 1.011271259792606791e+00 1.521350993217897643e-02
2.457127800451389048e+06 1.067738322137147255e+00 1.528186999111439889e-02
2.457127800567129627e+06 9.308857759467044080e-01 1.409821489319463758e-02
2.457127800682870205e+06 1.021167481699653434e+00 1.503547187010950172e-02
2.457127800798611250e+06 8.935510253183427398e-01 1.377963264391716264e-02
2.457127800914351828e+06 9.654145426034199673e-01 1.473323834667708207e-02
2.457127801030092407e+06 1.029203746820029242e+00 1.566195198111952624e-02
2.457127801145833451e+06 1.049471038576504700e+00 1.562473885866778357e-02
2.457127801261574030e+06 1.078751630843381104e+00 1.580351392128109475e-02
2.457127801377314609e+06 9.997003880659178776e-01 1.574561688332920192e-02
2.457127801493055653e+06 9.920440913671164651e-01 1.536497701880965190e-02
2.457127801608796231e+06 9.623998521874694845e-01 1.506705549706418602e-02
2.457127801724536810e+06 9.619631845291128913e-01 1.451429445375151950e-02
2.457127801840277854e+06 1.027218081641282366e+00 1.520743086789692194e-02
